Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
Un,NW_019211458.1,9998750,10023975,-,111251609,LOC111251609,-,XP_022664060.1,570,plasminogen-like isoform X1
Un,NW_019211458.1,9998750,10023975,-,111251609,LOC111251609,-,XP_022664061.1,570,plasminogen-like isoform X1
Un,NW_019211458.1,9998750,10023975,-,111251609,LOC111251609,-,XP_022664062.1,570,plasminogen-like isoform X1
Un,NW_019211458.1,9998750,10013863,-,111251609,LOC111251609,-,XP_022664063.1,346,serine proteinase stubble-like isoform X2
Un,NW_019211458.1,10060458,10071674,+,111251134,LOC111251134,-,XP_022663178.1,858,uncharacterized protein LOC111251134
Un,NW_019211458.1,10076251,10082807,+,111251578,LOC111251578,-,XP_022663988.1,1289,uncharacterized protein LOC111251578 isoform X1
Un,NW_019211458.1,10076251,10082807,+,111251578,LOC111251578,-,XP_022663989.1,1289,uncharacterized protein LOC111251578 isoform X1
Un,NW_019211458.1,10076251,10082807,+,111251578,LOC111251578,-,XP_022663990.1,1276,uncharacterized protein LOC111251578 isoform X2
Un,NW_019211458.1,10086476,10107472,-,111251938,LOC111251938,-,XP_022664824.1,939,uncharacterized protein LOC111251938
Un,NW_019211458.1,10086476,10107472,-,111251938,LOC111251938,-,XP_022664825.1,939,uncharacterized protein LOC111251938
Un,NW_019211458.1,10096652,10098013,-,111251941,LOC111251941,-,XP_022664829.1,453,"alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase-like"
Un,NW_019211458.1,10108608,10122817,+,111251943,LOC111251943,-,XP_022664835.1,354,ubiquitin-like domain-containing CTD phosphatase 1 isoform X1
Un,NW_019211457.1,21635347,21666747,-,111250261,LOC111250261,-,XP_022660922.1,553,uncharacterized protein LOC111250261 isoform X1
Un,NW_019211457.1,21635347,21666747,-,111250261,LOC111250261,-,XP_022660923.1,553,uncharacterized protein LOC111250261 isoform X1
Un,NW_019211457.1,21635347,21666747,-,111250261,LOC111250261,-,XP_022660924.1,553,uncharacterized protein LOC111250261 isoform X1
Un,NW_019211457.1,21635347,21666747,-,111250261,LOC111250261,-,XP_022660925.1,553,uncharacterized protein LOC111250261 isoform X1
Un,NW_019211457.1,21635347,21666620,-,111250261,LOC111250261,-,XP_022660927.1,485,uncharacterized protein LOC111250261 isoform X3
Un,NW_019211457.1,21637809,21666747,-,111250261,LOC111250261,-,XP_022660928.1,453,uncharacterized protein LOC111250261 isoform X4
Un,NW_019211457.1,21683886,21689982,+,111250263,LOC111250263,-,XP_022660935.1,296,uncharacterized protein C18H10.09-like isoform X2
Un,NW_019211457.1,21683886,21689474,+,111250263,LOC111250263,-,XP_022660930.1,307,uncharacterized protein C18H10.09-like isoform X1
Un,NW_019211457.1,21683886,21689474,+,111250263,LOC111250263,-,XP_022660932.1,307,uncharacterized protein C18H10.09-like isoform X1
Un,NW_019211457.1,21683886,21689474,+,111250263,LOC111250263,-,XP_022660933.1,307,uncharacterized protein C18H10.09-like isoform X1
Un,NW_019211457.1,21683886,21689474,+,111250263,LOC111250263,-,XP_022660934.1,307,uncharacterized protein C18H10.09-like isoform X1
Un,NW_019211457.1,21688016,21696142,-,111250264,LOC111250264,-,XP_022660936.1,254,proteasome subunit alpha type-3-like
Un,NW_019211457.1,21707190,21711932,-,111248934,LOC111248934,-,XP_022657803.1,756,E3 ubiquitin-protein ligase HUWE1-like
Un,NW_019211457.1,21723688,21750893,+,111249779,LOC111249779,-,XP_022659818.1,4415,E3 ubiquitin-protein ligase HUWE1-like
Un,NW_019211457.1,21767342,21777815,+,111249783,LOC111249783,-,XP_022659819.1,187,sorting nexin-24-like isoform X1
Un,NW_019211457.1,21767342,21777688,+,111249783,LOC111249783,-,XP_022659820.1,150,uncharacterized protein LOC111249783 isoform X2
Un,NW_019211457.1,21788556,21797413,-,111249494,LOC111249494,-,XP_022659154.1,416,probable phosphoglycerate kinase
Un,NW_019211457.1,21788556,21797413,-,111249494,LOC111249494,-,XP_022659155.1,416,probable phosphoglycerate kinase
Un,NW_019211457.1,21788556,21797413,-,111249494,LOC111249494,-,XP_022659156.1,416,probable phosphoglycerate kinase
Un,NW_019211457.1,21811561,21841268,+,111249660,LOC111249660,-,XP_022659549.1,551,dual specificity mitogen-activated protein kinase kinase 1-like isoform X1
Un,NW_019211457.1,21811561,21841268,+,111249660,LOC111249660,-,XP_022659550.1,551,dual specificity mitogen-activated protein kinase kinase 1-like isoform X1
Un,NW_019211457.1,21811561,21841268,+,111249660,LOC111249660,-,XP_022659551.1,550,dual specificity mitogen-activated protein kinase kinase 1-like isoform X2
Un,NW_019211457.1,21846242,21897484,+,111250428,LOC111250428,-,XP_022661416.1,513,transcription factor kayak-like isoform X5
Un,NW_019211457.1,21846242,21897484,+,111250428,LOC111250428,-,XP_022661417.1,513,transcription factor kayak-like isoform X5
Un,NW_019211457.1,21846242,21897484,+,111250428,LOC111250428,-,XP_022661418.1,513,transcription factor kayak-like isoform X5
Un,NW_019211457.1,21846242,21897484,+,111250428,LOC111250428,-,XP_022661419.1,513,transcription factor kayak-like isoform X5
Un,NW_019211457.1,21851068,21897484,+,111250428,LOC111250428,-,XP_022661411.1,757,transcription factor kayak-like isoform X1
Un,NW_019211457.1,21851068,21890577,+,111250428,LOC111250428,-,XP_022661412.1,744,transcription factor kayak-like isoform X2
Un,NW_019211457.1,21851068,21878006,+,111250428,LOC111250428,-,XP_022661413.1,661,transcription factor kayak-like isoform X3
Un,NW_019211457.1,21851068,21873027,+,111250428,LOC111250428,-,XP_022661415.1,630,uncharacterized protein LOC111250428 isoform X4
Un,NW_019211457.1,21921662,21922255,-,111249330,LOC111249330,-,XP_022658800.1,197,ADP-ribosylation factor-like protein 4C
Un,NW_019211457.1,21938996,21939850,-,111249947,LOC111249947,-,XP_022660166.1,176,uncharacterized protein LOC111249947
Un,NW_019211457.1,21956379,22044766,+,111250277,LOC111250277,-,XP_022660985.1,892,uncharacterized protein LOC111250277 isoform X2
Un,NW_019211457.1,21956379,22043083,+,111250277,LOC111250277,-,XP_022660983.1,909,uncharacterized protein LOC111250277 isoform X1
Un,NW_019211457.1,21956379,22043083,+,111250277,LOC111250277,-,XP_022660984.1,909,uncharacterized protein LOC111250277 isoform X1
Un,NW_019211457.1,21956379,22043083,+,111250277,LOC111250277,-,XP_022660987.1,846,monocarboxylate transporter 10-like isoform X4
Un,NW_019211459.1,17209769,17211791,-,111253473,LOC111253473,-,XP_022668625.1,177,"39S ribosomal protein L51, mitochondrial-like isoform X2"
Un,NW_019211459.1,17221055,17247983,+,111253468,LOC111253468,-,XP_022668604.1,1036,sodium/potassium-transporting ATPase subunit alpha-like isoform X3
Un,NW_019211459.1,17232682,17247983,+,111253468,LOC111253468,-,XP_022668603.1,1039,sodium/potassium-transporting ATPase subunit alpha-like isoform X2
Un,NW_019211459.1,17232682,17247983,+,111253468,LOC111253468,-,XP_022668602.1,1039,sodium/potassium-transporting ATPase subunit alpha-like isoform X1
Un,NW_019211459.1,17232682,17246759,+,111253468,LOC111253468,-,XP_022668606.1,879,sodium/potassium-transporting ATPase subunit alpha-like isoform X5
Un,NW_019211459.1,17241956,17247983,+,111253468,LOC111253468,-,XP_022668605.1,983,sodium/potassium-transporting ATPase subunit alpha-like isoform X4
Un,NW_019211459.1,17267534,17346512,-,111252432,LOC111252432,-,XP_022666049.1,1991,neurexin-1-like isoform X1
Un,NW_019211459.1,17268590,17346512,-,111252432,LOC111252432,-,XP_022666050.1,1844,neurexin-1-like isoform X2
Un,NW_019211459.1,17353023,17356371,+,111252263,LOC111252263,-,XP_022665555.1,255,electron transfer flavoprotein subunit beta-like
Un,NW_019211459.1,17359115,17370850,-,111252262,LOC111252262,-,XP_022665554.1,2473,uncharacterized protein LOC111252262
Un,NW_019211459.1,17414602,17418163,-,111253397,LOC111253397,-,XP_022668457.1,186,uncharacterized protein C1orf50 homolog isoform X2
Un,NW_019211459.1,17414602,17418163,-,111253397,LOC111253397,-,XP_022668459.1,178,uncharacterized protein LOC111253397 isoform X4
Un,NW_019211459.1,17414602,17418163,-,111253397,LOC111253397,-,XP_022668456.1,206,uncharacterized protein C08B11.9-like isoform X1
Un,NW_019211459.1,17414602,17416336,-,111253397,LOC111253397,-,XP_022668458.1,179,uncharacterized protein C08B11.9-like isoform X3
Un,NW_019211459.1,17422005,17423776,-,111253102,LOC111253102,-,XP_022667769.1,255,NECAP-like protein CG9132
Un,NW_019211459.1,17422005,17423776,-,111253102,LOC111253102,-,XP_022667770.1,255,NECAP-like protein CG9132
Un,NW_019211459.1,17427864,17432214,-,111253208,LOC111253208,-,XP_022668049.1,467,NADH-ubiquinone oxidoreductase 49 kDa subunit-like
Un,NW_019211459.1,17437109,17442589,-,111252480,LOC111252480,-,XP_022666190.1,278,uncharacterized protein LOC111252480
Un,NW_019211459.1,17437109,17442589,-,111252480,LOC111252480,-,XP_022666191.1,278,uncharacterized protein LOC111252480
Un,NW_019211459.1,17437109,17442589,-,111252480,LOC111252480,-,XP_022666192.1,278,uncharacterized protein LOC111252480
Un,NW_019211459.1,17437109,17442589,-,111252480,LOC111252480,-,XP_022666193.1,278,uncharacterized protein LOC111252480
Un,NW_019211459.1,17438402,17439721,+,111252479,LOC111252479,-,XP_022666187.1,439,uncharacterized protein LOC111252479
Un,NW_019211459.1,17438402,17439721,+,111252479,LOC111252479,-,XP_022666188.1,439,uncharacterized protein LOC111252479
Un,NW_019211459.1,17438402,17439721,+,111252479,LOC111252479,-,XP_022666189.1,439,uncharacterized protein LOC111252479
Un,NW_019211459.1,17465096,17471793,+,111252635,LOC111252635,-,XP_022666590.1,312,carbonic anhydrase 2-like
Un,NW_019211459.1,17476772,17482578,-,111252785,LOC111252785,-,XP_022666955.1,381,transmembrane protein 120A-like
Un,NW_019211459.1,17487601,17491473,+,111252787,LOC111252787,-,XP_022666956.1,320,protein ABHD11-like isoform X1
Un,NW_019211459.1,17487601,17491473,+,111252787,LOC111252787,-,XP_022666957.1,318,protein ABHD11-like isoform X2
Un,NW_019211459.1,17494014,17499035,+,111253206,LOC111253206,-,XP_022668041.1,755,glycine--tRNA ligase-like
Un,NW_019211459.1,17500358,17502735,+,111252636,LOC111252636,-,XP_022666591.1,410,LOW QUALITY PROTEIN: double-strand break repair protein MRE11-like
Un,NW_019211459.1,17504856,17507120,+,111253034,LOC111253034,-,XP_022667583.1,754,double-strand break repair protein MRE11-like
Un,NW_019211459.1,17508511,17510553,-,111253035,LOC111253035,-,XP_022667586.1,198,DNA replication complex GINS protein PSF2-like
Un,NW_019211459.1,17510897,17512531,+,111253036,LOC111253036,-,XP_022667587.1,167,60S ribosomal protein L23a-like isoform X1
Un,NW_019211459.1,17511343,17512531,+,111253036,LOC111253036,-,XP_022667588.1,165,60S ribosomal protein L23a-like isoform X2
Un,NW_019211459.1,17516689,17521190,-,111253580,LOC111253580,-,XP_022668939.1,630,endonuclease/exonuclease/phosphatase family domain-containing protein 1-like isoform X1
Un,NW_019211459.1,17516689,17521190,-,111253580,LOC111253580,-,XP_022668940.1,630,endonuclease/exonuclease/phosphatase family domain-containing protein 1-like isoform X1
Un,NW_019211458.1,10108608,10122817,+,111251943,LOC111251943,-,XP_022664837.1,330,ubiquitin-like domain-containing CTD phosphatase 1 isoform X3
Un,NW_019211458.1,10108917,10122817,+,111251943,LOC111251943,-,XP_022664836.1,346,ubiquitin-like domain-containing CTD phosphatase 1 isoform X2
Un,NW_019211458.1,10110806,10115476,-,111251942,LOC111251942,-,XP_022664830.1,413,zinc transporter 1-like
Un,NW_019211458.1,10110806,10115476,-,111251942,LOC111251942,-,XP_022664831.1,413,zinc transporter 1-like
Un,NW_019211458.1,10110806,10115476,-,111251942,LOC111251942,-,XP_022664832.1,413,zinc transporter 1-like
Un,NW_019211458.1,10110806,10115476,-,111251942,LOC111251942,-,XP_022664833.1,413,zinc transporter 1-like
Un,NW_019211458.1,10118608,10122817,+,111251943,LOC111251943,-,XP_022664838.1,287,ubiquitin-like domain-containing CTD phosphatase 1 isoform X4
Un,NW_019211458.1,10119703,10122817,+,111251943,LOC111251943,-,XP_022664839.1,255,ubiquitin-like domain-containing CTD phosphatase 1 isoform X5
Un,NW_019211458.1,10124449,10127109,-,111251939,LOC111251939,-,XP_022664827.1,886,smoothened homolog
Un,NW_019211458.1,10129969,10137014,+,111251940,LOC111251940,-,XP_022664828.1,488,cytochrome P450 2H2-like
Un,NW_019211458.1,10222110,10303963,+,111250896,LOC111250896,-,XP_022662561.1,1538,uncharacterized protein LOC111250896
Un,NW_019211458.1,10222110,10303963,+,111250896,LOC111250896,-,XP_022662562.1,1538,uncharacterized protein LOC111250896
Un,NW_019211458.1,10222110,10303963,+,111250896,LOC111250896,-,XP_022662563.1,1538,uncharacterized protein LOC111250896
Un,NW_019211458.1,10222110,10303963,+,111250896,LOC111250896,-,XP_022662564.1,1538,uncharacterized protein LOC111250896
Un,NW_019211458.1,10315594,10356436,-,111251135,LOC111251135,-,XP_022663179.1,838,dendritic arbor reduction protein 1-like
Un,NW_019211458.1,10493829,10494656,+,111251196,LOC111251196,-,XP_022663297.1,275,uncharacterized protein LOC111251196
Un,NW_019211458.1,10493829,10494656,+,111251196,LOC111251196,-,XP_022663298.1,275,uncharacterized protein LOC111251196
Un,NW_019211458.1,10506628,10508281,+,111251856,LOC111251856,-,XP_022664650.1,324,gamma-glutamyl hydrolase-like
Un,NW_019211458.1,10555446,10623859,-,111251752,LOC111251752,-,XP_022664424.1,442,uncharacterized protein LOC111251752
Un,NW_019211458.1,10555446,10623859,-,111251752,LOC111251752,-,XP_022664425.1,442,uncharacterized protein LOC111251752
Un,NW_019211458.1,10693014,10696286,+,111251246,LOC111251246,-,XP_022663396.1,182,uncharacterized protein LOC111251246 isoform X1
Un,NW_019211458.1,10693014,10696286,+,111251246,LOC111251246,-,XP_022663397.1,113,uncharacterized protein LOC111251246 isoform X2
Un,NW_019211458.1,10704029,10713218,-,111251065,LOC111251065,-,XP_022663038.1,1084,ATP-citrate synthase-like isoform X2
Un,NW_019211458.1,10704029,10713218,-,111251065,LOC111251065,-,XP_022663029.1,1102,ATP-citrate synthase-like isoform X1
Un,NW_019211458.1,10704029,10713218,-,111251065,LOC111251065,-,XP_022663030.1,1102,ATP-citrate synthase-like isoform X1
Un,NW_019211458.1,10704029,10713218,-,111251065,LOC111251065,-,XP_022663031.1,1102,ATP-citrate synthase-like isoform X1
Un,NW_019211458.1,10704029,10713218,-,111251065,LOC111251065,-,XP_022663032.1,1102,ATP-citrate synthase-like isoform X1
Un,NW_019211458.1,10704029,10713218,-,111251065,LOC111251065,-,XP_022663034.1,1102,ATP-citrate synthase-like isoform X1
Un,NW_019211458.1,10704029,10713218,-,111251065,LOC111251065,-,XP_022663035.1,1102,ATP-citrate synthase-like isoform X1
Un,NW_019211458.1,10704029,10713218,-,111251065,LOC111251065,-,XP_022663036.1,1102,ATP-citrate synthase-like isoform X1
Un,NW_019211458.1,10704029,10713218,-,111251065,LOC111251065,-,XP_022663037.1,1102,ATP-citrate synthase-like isoform X1
Un,NW_019211458.1,10740153,10792624,-,111251886,LOC111251886,-,XP_022664710.1,420,gamma-aminobutyric acid receptor alpha-like isoform X2
Un,NW_019211458.1,10740153,10792624,-,111251886,LOC111251886,-,XP_022664708.1,453,gamma-aminobutyric acid receptor alpha-like isoform X1
Un,NW_019211458.1,10740153,10792624,-,111251886,LOC111251886,-,XP_022664709.1,453,gamma-aminobutyric acid receptor alpha-like isoform X1
Un,NW_019211458.1,10803556,10809468,-,111251781,LOC111251781,-,XP_022664514.1,606,uncharacterized protein LOC111251781 isoform X3
Un,NW_019211458.1,10803556,10809468,-,111251781,LOC111251781,-,XP_022664513.1,668,sec1 family domain-containing protein 2-like isoform X2
Un,NW_019211458.1,10803556,10809468,-,111251781,LOC111251781,-,XP_022664512.1,677,sec1 family domain-containing protein 2-like isoform X1
Un,NW_019211458.1,38444862,38451637,-,111251633,LOC111251633,-,XP_022664111.1,319,E3 ubiquitin-protein ligase NRDP1-like isoform X1
Un,NW_019211458.1,38462340,38484209,+,111250670,LOC111250670,-,XP_022661972.1,195,uncharacterized protein LOC111250670 isoform X1
Un,NW_019211458.1,38476317,38478128,+,111250669,LOC111250669,-,XP_022661967.1,603,mRNA-capping enzyme-like
Un,NW_019211458.1,38476317,38478128,+,111250669,LOC111250669,-,XP_022661968.1,603,mRNA-capping enzyme-like
Un,NW_019211458.1,38476317,38478128,+,111250669,LOC111250669,-,XP_022661970.1,603,mRNA-capping enzyme-like
Un,NW_019211458.1,38476317,38478128,+,111250669,LOC111250669,-,XP_022661971.1,603,mRNA-capping enzyme-like
Un,NW_019211458.1,38481957,38484209,+,111250670,LOC111250670,-,XP_022661973.1,172,uncharacterized protein LOC111250670 isoform X2
Un,NW_019211458.1,38481957,38484209,+,111250670,LOC111250670,-,XP_022661974.1,172,uncharacterized protein LOC111250670 isoform X2
Un,NW_019211458.1,38481957,38484209,+,111250670,LOC111250670,-,XP_022661975.1,172,uncharacterized protein LOC111250670 isoform X2
Un,NW_019211458.1,38516736,38527070,+,111250627,LOC111250627,-,XP_022661802.1,294,zinc finger protein 384-like isoform X2
Un,NW_019211458.1,38516736,38522658,+,111250627,LOC111250627,-,XP_022661790.1,319,zinc finger protein 384-like isoform X1
Un,NW_019211458.1,38516736,38522658,+,111250627,LOC111250627,-,XP_022661791.1,319,zinc finger protein 384-like isoform X1
Un,NW_019211458.1,38516736,38522658,+,111250627,LOC111250627,-,XP_022661792.1,319,zinc finger protein 384-like isoform X1
Un,NW_019211458.1,38516736,38522658,+,111250627,LOC111250627,-,XP_022661793.1,319,zinc finger protein 384-like isoform X1
Un,NW_019211458.1,38516736,38522658,+,111250627,LOC111250627,-,XP_022661794.1,319,zinc finger protein 384-like isoform X1
Un,NW_019211458.1,38516736,38522658,+,111250627,LOC111250627,-,XP_022661795.1,319,zinc finger protein 384-like isoform X1
Un,NW_019211458.1,38516736,38522658,+,111250627,LOC111250627,-,XP_022661796.1,319,zinc finger protein 384-like isoform X1
Un,NW_019211458.1,38516736,38522658,+,111250627,LOC111250627,-,XP_022661798.1,319,zinc finger protein 384-like isoform X1
Un,NW_019211458.1,38516736,38522658,+,111250627,LOC111250627,-,XP_022661799.1,319,zinc finger protein 384-like isoform X1
Un,NW_019211458.1,38516736,38522658,+,111250627,LOC111250627,-,XP_022661800.1,319,zinc finger protein 384-like isoform X1
Un,NW_019211458.1,38516736,38522658,+,111250627,LOC111250627,-,XP_022661801.1,319,zinc finger protein 384-like isoform X1
Un,NW_019211458.1,38524599,38544940,-,111250628,LOC111250628,-,XP_022661806.1,124,uncharacterized protein LOC111250628 isoform X4
Un,NW_019211458.1,38524639,38544940,-,111250628,LOC111250628,-,XP_022661808.1,118,uncharacterized protein LOC111250628 isoform X5
Un,NW_019211458.1,38527419,38544940,-,111250628,LOC111250628,-,XP_022661804.1,152,uncharacterized protein LOC111250628 isoform X2
Un,NW_019211458.1,38527522,38544940,-,111250628,LOC111250628,-,XP_022661805.1,126,uncharacterized protein LOC111250628 isoform X3
